query_id Q0 docid rank TfIdf_Stem_score system_name
6 Q0 1308 39 1.380641 TfIdf_Stem
6 Q0 1533 40 1.377095 TfIdf_Stem
6 Q0 1698 41 1.376637 TfIdf_Stem
6 Q0 3047 42 1.359462 TfIdf_Stem
6 Q0 2894 43 1.357345 TfIdf_Stem
6 Q0 1892 44 1.355485 TfIdf_Stem
6 Q0 2396 45 1.330087 TfIdf_Stem
6 Q0 2003 46 1.329199 TfIdf_Stem
6 Q0 1542 47 1.318803 TfIdf_Stem
6 Q0 1030 48 1.317116 TfIdf_Stem
6 Q0 2046 49 1.308935 TfIdf_Stem
6 Q0 1771 50 1.305584 TfIdf_Stem
6 Q0 1344 51 1.244078 TfIdf_Stem
6 Q0 2317 52 1.243120 TfIdf_Stem
6 Q0 2374 53 1.226688 TfIdf_Stem
6 Q0 2795 54 1.226688 TfIdf_Stem
6 Q0 3011 55 1.222809 TfIdf_Stem
6 Q0 1665 56 1.217964 TfIdf_Stem
6 Q0 1928 57 1.215404 TfIdf_Stem
6 Q0 2852 58 1.204190 TfIdf_Stem
6 Q0 3087 59 1.204120 TfIdf_Stem
6 Q0 2092 60 1.182267 TfIdf_Stem
6 Q0 1862 61 1.179805 TfIdf_Stem
6 Q0 2681 62 1.168395 TfIdf_Stem
6 Q0 3090 63 1.157882 TfIdf_Stem
6 Q0 2105 64 1.153878 TfIdf_Stem
6 Q0 2977 65 1.144225 TfIdf_Stem
6 Q0 1805 66 1.131255 TfIdf_Stem
6 Q0 1543 67 1.129493 TfIdf_Stem
6 Q0 3049 68 1.121415 TfIdf_Stem
6 Q0 2902 69 1.119243 TfIdf_Stem
6 Q0 1885 70 1.111332 TfIdf_Stem
6 Q0 1750 71 1.103566 TfIdf_Stem
6 Q0 2985 72 1.097030 TfIdf_Stem
6 Q0 3028 73 1.092255 TfIdf_Stem
6 Q0 2979 74 1.082630 TfIdf_Stem
6 Q0 1525 75 1.075948 TfIdf_Stem
6 Q0 2151 76 1.060562 TfIdf_Stem
6 Q0 2197 77 1.058099 TfIdf_Stem
6 Q0 2893 78 1.050792 TfIdf_Stem
6 Q0 2218 79 1.043387 TfIdf_Stem
6 Q0 2820 80 1.038710 TfIdf_Stem
6 Q0 2840 81 1.021777 TfIdf_Stem
6 Q0 40 82 1.013554 TfIdf_Stem
6 Q0 2035 83 1.010250 TfIdf_Stem
6 Q0 2541 84 1.010250 TfIdf_Stem
6 Q0 1199 85 1.007232 TfIdf_Stem
6 Q0 2357 86 1.003714 TfIdf_Stem
6 Q0 585 87 1.000167 TfIdf_Stem
6 Q0 1066 88 0.989626 TfIdf_Stem
6 Q0 1261 89 0.986295 TfIdf_Stem
6 Q0 2390 90 0.985865 TfIdf_Stem
6 Q0 2892 91 0.984852 TfIdf_Stem
6 Q0 2870 92 0.982534 TfIdf_Stem
6 Q0 2111 93 0.981090 TfIdf_Stem
6 Q0 2948 94 0.978558 TfIdf_Stem
6 Q0 2629 95 0.971250 TfIdf_Stem
6 Q0 3153 96 0.967246 TfIdf_Stem
6 Q0 2217 97 0.965775 TfIdf_Stem
6 Q0 3130 98 0.964783 TfIdf_Stem
6 Q0 2198 99 0.946094 TfIdf_Stem
6 Q0 2277 100 0.943291 TfIdf_Stem
7 Q0 1811 1 6.567129 TfIdf_Stem
7 Q0 1665 2 3.991898 TfIdf_Stem
7 Q0 1699 3 3.499177 TfIdf_Stem
7 Q0 2288 4 3.111316 TfIdf_Stem
7 Q0 1032 5 2.482140 TfIdf_Stem
7 Q0 1457 6 2.330206 TfIdf_Stem
7 Q0 1927 7 2.125309 TfIdf_Stem
7 Q0 2175 8 2.076599 TfIdf_Stem
7 Q0 2342 9 1.993402 TfIdf_Stem
7 Q0 2631 10 1.937449 TfIdf_Stem
7 Q0 2645 11 1.888614 TfIdf_Stem
7 Q0 2202 12 1.869232 TfIdf_Stem
7 Q0 1601 13 1.851463 TfIdf_Stem
7 Q0 2140 14 1.682140 TfIdf_Stem
7 Q0 2307 15 1.597655 TfIdf_Stem
7 Q0 950 16 1.470845 TfIdf_Stem
7 Q0 2160 17 1.470000 TfIdf_Stem
7 Q0 2870 18 1.460206 TfIdf_Stem
7 Q0 1652 19 1.452964 TfIdf_Stem
7 Q0 1527 20 1.445721 TfIdf_Stem
7 Q0 1747 21 1.427876 TfIdf_Stem
7 Q0 1828 22 1.350433 TfIdf_Stem
7 Q0 2455 23 1.349588 TfIdf_Stem
7 Q0 2865 24 1.348288 TfIdf_Stem
7 Q0 2114 25 1.339593 TfIdf_Stem
7 Q0 3012 26 1.337449 TfIdf_Stem
7 Q0 1267 27 1.320412 TfIdf_Stem
7 Q0 1680 28 1.318537 TfIdf_Stem
7 Q0 2852 29 1.301030 TfIdf_Stem
7 Q0 3059 30 1.268700 TfIdf_Stem
7 Q0 1359 31 1.245721 TfIdf_Stem
7 Q0 2033 32 1.226339 TfIdf_Stem
7 Q0 2388 33 1.197655 TfIdf_Stem
7 Q0 2451 34 1.185515 TfIdf_Stem
7 Q0 2345 35 1.180618 TfIdf_Stem
7 Q0 3011 36 1.161236 TfIdf_Stem
7 Q0 2896 37 1.148288 TfIdf_Stem
7 Q0 1468 38 1.148288 TfIdf_Stem
7 Q0 2278 39 1.144691 TfIdf_Stem
7 Q0 1937 40 1.137449 TfIdf_Stem
7 Q0 2046 41 1.093788 TfIdf_Stem
7 Q0 1935 42 1.065103 TfIdf_Stem
7 Q0 1929 43 1.052964 TfIdf_Stem
7 Q0 2266 44 1.027876 TfIdf_Stem
7 Q0 2092 45 0.973376 TfIdf_Stem
7 Q0 1711 46 0.973376 TfIdf_Stem
7 Q0 2536 47 0.940921 TfIdf_Stem
7 Q0 2128 48 0.940921 TfIdf_Stem
7 Q0 1805 49 0.928311 TfIdf_Stem
7 Q0 1684 50 0.928311 TfIdf_Stem
7 Q0 2407 51 0.920412 TfIdf_Stem
7 Q0 2163 52 0.901030 TfIdf_Stem
7 Q0 2377 53 0.894258 TfIdf_Stem
7 Q0 2060 54 0.885938 TfIdf_Stem
7 Q0 440 55 0.852964 TfIdf_Stem
7 Q0 1854 56 0.825732 TfIdf_Stem
7 Q0 1844 57 0.807899 TfIdf_Stem
7 Q0 2246 58 0.807899 TfIdf_Stem
7 Q0 1928 59 0.804205 TfIdf_Stem
7 Q0 1456 60 0.792758 TfIdf_Stem
7 Q0 2198 61 0.773376 TfIdf_Stem
7 Q0 2895 62 0.765526 TfIdf_Stem
7 Q0 1409 63 0.763381 TfIdf_Stem
7 Q0 2264 64 0.761236 TfIdf_Stem
7 Q0 82 65 0.747693 TfIdf_Stem
7 Q0 1830 66 0.744691 TfIdf_Stem
7 Q0 1671 67 0.735082 TfIdf_Stem
7 Q0 1415 68 0.725309 TfIdf_Stem
7 Q0 2080 69 0.705320 TfIdf_Stem
7 Q0 2181 70 0.701030 TfIdf_Stem
7 Q0 3039 71 0.687487 TfIdf_Stem
7 Q0 1852 72 0.687487 TfIdf_Stem
7 Q0 2692 73 0.683793 TfIdf_Stem
7 Q0 2139 74 0.672346 TfIdf_Stem
7 Q0 2688 75 0.665103 TfIdf_Stem
7 Q0 3095 76 0.665103 TfIdf_Stem
7 Q0 2453 77 0.660206 TfIdf_Stem
7 Q0 2372 78 0.660206 TfIdf_Stem
7 Q0 2390 79 0.652964 TfIdf_Stem
7 Q0 675 80 0.652964 TfIdf_Stem
7 Q0 2557 81 0.645114 TfIdf_Stem
7 Q0 1916 82 0.640824 TfIdf_Stem
7 Q0 3163 83 0.633582 TfIdf_Stem
7 Q0 1565 84 0.627281 TfIdf_Stem
7 Q0 2053 85 0.621442 TfIdf_Stem
7 Q0 531 86 0.602060 TfIdf_Stem
7 Q0 1641 87 0.602060 TfIdf_Stem
7 Q0 409 88 0.592758 TfIdf_Stem
7 Q0 2050 89 0.592758 TfIdf_Stem
7 Q0 2203 90 0.592758 TfIdf_Stem
7 Q0 1726 91 0.592758 TfIdf_Stem
7 Q0 1936 92 0.592758 TfIdf_Stem
7 Q0 3041 93 0.592758 TfIdf_Stem
7 Q0 3087 94 0.592758 TfIdf_Stem
7 Q0 1705 95 0.580618 TfIdf_Stem
7 Q0 1206 96 0.580618 TfIdf_Stem
7 Q0 616 97 0.580618 TfIdf_Stem
7 Q0 2907 98 0.580618 TfIdf_Stem
7 Q0 1341 99 0.563381 TfIdf_Stem
7 Q0 3175 100 0.563381 TfIdf_Stem
